tweet,class
"@barcinator vale tu como yo ajkajja
Es que me cuesta ponerme a fregar solo dos cosas prefiero que esté lo de un día y fregar solo una vez xD",No
"Acabo de ver un meme criticando que Greta use tecnología fabricada por niños africanos explotados para difundir su mensaje. Menos mal que no se detiene a la gente por ser estúpida, no habría sitio para todos.",No
"Mundo | Greta Thunberg le respondió con ironía a Bolsonaro luego de que la tratara de “mocosa”
https://t.co/38C8RBNOV9 https://t.co/gLjNmb6wny",No
Los que hacen chistes sobre el feminismo https://t.co/aUoRQzaN3l,No
Impresionante que la prensa dé espacio a una mocosa como #GretaThunberg: Jair #Bolsonaro https://t.co/FtvLUN0vjf https://t.co/95Ygv0hi8w,No
El punto de inflexión ha llegado. Cada generación que nos venga será más idiota que la anterior... https://t.co/eXDjuGD1oQ,No
Yendo a la cocina a robarle comida a @barbe_69 sin que me vea mientras cocina. https://t.co/vAEm07zsCn,No
"""Una mocosa como esa"": Bolsonaro carga contra Greta Thunberg por denunciar asesinato de indígenas en Brasil... https://t.co/ofsggqDXbF",No
"Greta Thunberg: ""Hagan lo que puedan para asegurarse que están en el lado correcto de la historia"" https://t.co/OwWjfQM4Lh https://t.co/1yGsJXXRAB",No
Decid de Greta Thunberg lo que queráis pero reconoced que cuando se pone frases de Donald Trump de bio es una puta ídola,No
"Que quede claro, a la diputada @PepaHoffmann le parecen las violaciones a los ddhh una tontera. Espero diputada se lo diga de frente a todas las víctimas y sus familias! #Miserable #PineraDictador https://t.co/Ieu2xn9g9q",No
"Greta me enterró 4 pares de medias por todo el patio.
Porfa no sean ese tipo de perra 🙏",No
"@greta_granados @NekaVilchez Cuál es el problema en decir que son venezolanos si lo fueron??, y no vengan con su estúpida xenofobia, a los malos ciudadanos se les denuncia con todos los detalles posibles.",No
"@inesands El feminismo en sus orígenes era causa pura, equidad, el alto al abuzo sobre la mujer, sin embargo con el paso del tiempo ha mutado, y le ha sucedido lo mismo que a la creación de los sindicatos laborales, ambos perdieron la esencia que los creó.",No
los avances del feminismo xd https://t.co/9RwUjaT5VR,No
LA PUTA MADRE LA VOZ D GRETA https://t.co/aBANm9zhDk,No
"""Greta Gerwig reconstruye la novela mezclando recuerdos con el presente de uja forma tan loca como sorprendente dando a la película un frescor inusual en este tipo de historias""
.
Crítica por @AlbertVanden 
.
#Mujercitas 25 de diciembre en cines
https://t.co/KEWCqtIDIb",No
"@Jose_AC94 Eso es cierto, aparte muchos factores externos van a fregar todo lo que ficharon.",No
estos hijos de puta no borraron ningún nombre pero si el de greta los quiero presos https://t.co/ryoJUjT8f7,No
"Las feministas dejan de ser la estrella de la izquierda light que no tiene ni puta idea de nada.

Lo de ahora es el ecologismo light y sin propuestas de Greta Thumberg. https://t.co/Gb0SCyg1Zs",No
Muchos medios no están hablando de”agresores”hablan de”los futbolistas”. Me parece muy peligroso socialmente idolatrar profesiones como si te dieran inmunidad moral y legal. Los medios son cómplices de fomentar una cultura que legitima la violación y da la espalda a las víctimas.,No
"No viajo en Avión una puta mierda, el útimo que cogí fue en verano del año pasado.

¿Pero sois conscientes de lo que Greta le está haciendo a la gente de a pie con sus mierdas ecologistas?",No
"Bolsonaro reacciona así tras las críticas de la joven por la muerte reciente de dos indios en la Amazonía.
https://t.co/xAFgtwThvO",No
"@LaFallaras Darles palos hasta que el lomo les hiciera ""crarck"". La sociedad se va a la puta mierda. Yo nunca ví ésto en mis tiempos.  Al contrario. A ver quién le hacía mal a una chica. Estaba perdido. Ya no había.",No
"Hay que ser gilipollas para hacer viral el hastag este de la muerte de greta, que toxicos sois tio",No
@greta_lo De puta madre entinces,No
"Nos hacen reciclar durante toda una vida como gilipollas, con 50 contenedores distintos, no nos dan ni un beneficio social por ello, viene la Greta diciendo que vamos a morir y el país lleno de  estos vertederos tan ecológicos. ¡Y una mierda hombre! #ElCascabel17F",No
"¿Es posible decretar duelo nacional por la violación a los Derechos Humanos, al igual que se está haciendo por la tragedia del Hércules C-130?",No
"@GIARRIAZA @RadioPuntoGT pendeja antes de escribir investiga porque lo hace. 🤣🤣
La joven activista Greta Thunberg denuncia que su imagen y su movimiento están siendo usados fraudulentamente como marca comercial.",No
"@Ana_Trina No se indigne tanto ni haga una comparación tan simple.
Son siglos de cultura machista y todos, usted incluida, tenemos actitudes machistas, así no lo queramos.
El asunto no es indignarse sino como contribuir para superarlo",No
¿Tú luchas contra el cambio climático? Yo lucho por llegar a fin de mes. La opinión de @alb_olmos https://t.co/YHIMdtPAMs,No
@aschapire Que lindo dibujo las rayas de Greta! Creo que se llama “ blotched” ese patrón. Es hermosa la loca! 😻,No
JAIR BOLSONARO LLAMA ”MOCOSA” A GRETA THUNBERG https://t.co/OtmvyLnVS5 https://t.co/hOWT0mBhsa,No
"Mente de un votante de VOX:
INMIGRANTES, ROJOS, ESPAÑA, NEGROS, FRANCO, MOROS, VIVA ESPAÑA, ARRIBA ESPAÑA, LA BANDERA ES ROJIGUALDA, VIVAN LOS TOROS, GRETA THUNBERG ES TONTA, PEDRO SNCHZ FELÓN, TRAICIÓN, GOLPISTA, ER COLETA EH TONTO, VAMOS A BEBER WHISKEY",No
"#Deportes América sanciona a futbolistas Sub-17 por burla a himno feminista

https://t.co/4MoHqjryFh",No
Bolsonaro llama 'mocosa' a Greta Thunberg https://t.co/YfNPeCsg0G vía @diariopanorama,No
"@fargosi KICHNERISTAS TRABAJANDO?

Medidas, que solo afectan a los que trabajaron (jubilados) y a los que trabajan y aportan.

Empezaron a fregar una vez más a la Argentina, medidas que no son sostenibles.

No hay un economista que los ayude?

#PititaTwitteraBolivia 
#EvoFueraDeArgentina",No
"El machismo de los funcionarios macristas, siempre en debate desde @CICOP_ok denuncia a @enririfourcat por violencia laboral y de género y por una designación irregular en un concurso de funciones. @JulioGarro lo premia designándolo como secretario de salud del @LaPlataMLP 👇",No
"Histérica, marioneta y niñata: los insultos que los hombres españoles dedican a Greta Thunberg https://t.co/7Yu6BywLg1

A los hombres españoles les interesa mucho Greta Thunberg. Cuando viene a España, más. Desde el 20 de noviembre al 11 de diciembre, 2… https://t.co/UeDiHOF7b1",No
"@el_pais Muy fuerte pero a ver si por aqui tanto Eguren como Del Rio y Cipriani tomen esa decision fatal y harian bien a la Curia Catolica lleno de Pederastas, violadores y los mencionados los defiende, sobre todo a los del Sodalicio que tienen una mochila pesada",No
"@LaFallaras @ContadorAltsasu Así es la justicia en este país,de cachondeo,aunque esto no tiene ni puta gracia.",No
"#Internacionales | Un polémico grito interrumpió el performance 'Un violador en tu camino'. 

https://t.co/dkZafDbTbz",No
"#Enterate ⚠️ #SolDeTulancingo ↘️↘️↘️ 

🔴 #Bolsonaro llama ""mocosa"" a Greta Thunberg tras condenar asesinato de #indígenas 

La activista de tan sólo 16 años, se ha convertido en un ícono de la #juventud preocupada con el cambio climático 

Link ↘️

https://t.co/WgsVAAujlj",No
21 grados. Ya hay que ser hijo de puta. Greta Thunberg fan account.,No
#LoMásLeído - Presidente de #Brasil llama 'mocosa' a #GretaThunberg. ▶️ https://t.co/fzDROtw7HS https://t.co/rucbyxLuoe,No
"""Una mocosa como esa"": Bolsonaro carga contra Greta Thunberg por denunciar asesinato de indígenas en Brasil - RT https://t.co/HYmYhQYzyI Dice la verdad ,pero un degenerado como ""Bolsoraro ""no lo va 
entender.",No
"👋🏻 ¿Qué tal el día? Acaba la segunda jornada de la Cumbre del Clima, marcada por Greta Thunberg, Almeida y los datos de una década nefasta para el clima. Si te has perdido algo, @Iciar_Gutierrez te resume lo esencial https://t.co/CPoBItyDwR #Cop25Madrid2019",No
"@LaFallaras @NiusDiario Estáis haciéndolo de puta madre.
https://t.co/feXxNpospx",No
"A lo largo de la tarde me han llamado enfermo, estúpido, que tengo nula idea de Star Wars, que me creo gracioso, que mi nick es ridículo y machista y seguro que dejo más improperios...

En algo tienen razón, mi nick es ridículo. Y me encanta. https://t.co/yb1DArIhsn",No
"Weinstein, que irá a juicio por agresión sexual depredadora y violación, afirma merecer una ""palmadita en la espalda cuando se trata de mujeres"" https://t.co/Rcgtxkbyip",No
"Niñata estupida, manipulada y manipulable.

La compañía alemana de trenes, a Greta Thunberg: ""Estaría bien si dijeras cómo te atendimos en primera clase"" via @20m https://t.co/Em86Kc0p3h",No
"Trump ataca a Greta Thunberg por ser Persona del Año en 'Time': ""¡Qué ridículo! Greta tiene que trabajar en su problema de control de la ira"" https://t.co/KRcRrhQISu",No
Un menor fue arrestado en julio por una violación a una discapacitada https://t.co/I49grycylW vía @elcomerciodigit,No
"Bolsonaro llama “mocosa” a Greta Thunberg. 
👉 https://t.co/hUeY7DygKB https://t.co/nyTiL1LbBv",No
"@IrantzuVarela Ojito con la puta prensa, no te fíes.",No
"Gran inauguración de la expo “Brujería en Chile colonial: archivos e imaginarios"" en @ANdeChile investigación de M. Eugenia Mena, ilustraciones de Marcela Trujillo (Maliki) y las loceras de Talagante Greta Cerda y Marta Contreras, integrantes de la asociación ""Huellas de Greda"" https://t.co/SQws9kucMT",No
@TelemundoNews @GretaThunberg @Malala Por fin!!!!!! Hasta que salio del close la Gretta esta.. felicidades por tu Nueva pareja... jajajajajajajajajajajajajaja que noticia mas estupida,No
@GAMBA_CL @Izquierda_Tuit El machismo mata,No
"Gente que tiene Internet en 2019: 
-Hitler y Stalin también fueron personas del año en Time. (Einstein fue persona del siglo XX).
-Greta no sabe nada de clima y su desayuno cuesta US$ 10 mil
-Tengo 60 años y una pendeja sueca no me puede hablar de ciencia
-Twitter es todo zurdo",No
"""Oxigenamos la lista""

""El violador eras tú""",No
#MedioAmbiente | Los mejores memes de Greta Thunberg antes de su llegada a la Cumbre del Clima de Madrid. Te lo cuenta @sueco_finlandes aquí  ➡ https://t.co/flKr5u6Cm1 https://t.co/KWiTsXeeZN,No
Propongo un # no veo programas machista,No
@elespectador @GretaThunberg @RevistaCromos ¿Los hombres? Yo no la considero estúpida ni puta... Hay que corregir eso por favor.,No
Bolsonaro le dio con todo a Greta y la calificó como una Mocosa https://t.co/c1GW6IXZsV,No
"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter https://t.co/pJMM6RoxTY ¡Madremiaaaaaa!!!! Leer todos los datos, y después a Trump y echar a correr. Pero ¿adonde?",No
¿Qué es lo que Greta Thunberg no entiende del capitalismo? https://t.co/iRuGy1Xiq5,No
"Isidro Martínez Oblanca se ha referido también a Greta Thunberg: ""Asombra la desfachatez escondida tras las campañas para cruzar el Atlántico en 21 días basadas en las las propuestas prehistóricas del velero"" https://t.co/coWtFdzGiY",No
"@LaFallaras Hoy dos manifestaciones, una a favor de los violadores, otra de mujeres. En Ana Rosa solo ponen la de los machirulos. Puta prensa. Un abrazo, luchadora.",No
"El comediante mexicano Eugenio Derbez se pronunció acerca del feminismo y la controversia que existió cuando jugadores del América Sub-17 se burlaron acerca del performance
https://t.co/BAR7o0gfoQ",No
"@AnabelAlonso_of Anabel, puta ama, sí lo digo https://t.co/J2UZanykGc",No
"""estúpida"", ""histérica"" ""puta"" y ""majareta"" son descalificaciones preferidas por los hombres. ""Niñata"", ""loca"" y ""patética"" son las que tienen una participación femenina más notable.

@borjandrinot y @jordipc analizan los insultos a Greta en Twitter:
https://t.co/hu3FUsehUW",No
"VÍDEO | @jairbolsonaro llama ""mocosa"" a @GretaThunberg y la activista le contesta cambiando su biografía de Twitter https://t.co/5ScTlBiDyF vía @A3Noticias",No
"Discriminación por religión. Violacion al principio laico de la constitución india.

Vale la pena observar lo que sucede en 🇮🇳.

Recomiendo @descifraguerra para información fresca. https://t.co/6nvEEE8K2g",No
"Con Such Pretty Forks in the Road, el álbum que verá la luz en mayo, supone el regreso a la música de esta feminista rebelde y adelantada a su tiempo. https://t.co/EJMeYN41PE",No
"Bolsonaro criticó a la activista Greta Thunberg y la calificó de ""mocosa"" - https://t.co/xPDR0u0gtL",No
"La activista Greta Thunberg, que asiste a la Cumbre del Clima de Madrid, COP25, fue tildada este martes de “mocosa” por el presidente brasileño, Jair Bolsonaro, y asumió ese calificativo en su perfil en la red social Twitter. https://t.co/SX7XTcYtyP",No
Wey porq no le vas a fregar a alguien que si le importe tu opinión??,No
"@sedlr_ No sólo violadores.
Sociópatas.
Misóginos.
Maltratadores.
Pederastas.
Abusadores. https://t.co/T9IBkp0gsJ",No
Puta inmadurez creerle todo a la gente en lugar de confiar en la persona con la que estás,No
"wow he vuelto a fregar y limpiar media cocina, estoy on fire",No
"@EJojoker @LadyCarmilla19 @ixcolai @AdaliaVentoAure @Pilgrine @P_Feminista @IU_Madrid @retaguardiaroja @ALEASIU Claro que las mujeres tenemos la capacidad de herir, pero por troquelado  de genero suele ser más verbal que físico.",No
@LaFallaras será ilegal pero el despido es libre y te quedas en la puta calle. A mi el sindicato me puso palos en las ruedas!,No
No se como se puede meter la gente con Greta es solo una niña. De manera directa o indirecta ha hecho más en un año por todos nosotros que los que haréis la mayoría en vuestra puta vida https://t.co/0eFFzV17JM,No
En 8vo me desperté para ir al colegio y cuando baje a la cocina me encuentro con 4 dedos de old parr que dejo mi papa y los fui envasando en un termo y me lo lleve😂😂 a las 11 am ya estaba en temple y a las 4 pm tenía partido. Me tire cule partido ese día⚽️ y cule regaño obvio https://t.co/wPRrHA1lXa,No
"🔴 El presidente de #Brasil, trató de ""mocosa"" a la joven activista sueca luego de que condenara el asesinato de 2 indígenas en la #Amazonía

https://t.co/UMmBAvexOp",No
"📺 El momento de la llegada de Greta Thunberg a Madrid tras un viaje en tren de 10 horas desde Lisboa. La activista sueca participará por la tarde en la #MarchaPorElClima, que la organización espera que sea ""masiva"" https://t.co/VdCauvM16W https://t.co/s1838bltXJ",No
Greta Thunberg se acerca a Lisboa con retraso por los fuertes vientos https://t.co/h1SSgQnRQF #COP25Madrid,No
"Hay que admirar a @GretaThunberg. Después de que Jair Bolsonaro le llamase «pirralha» (mocosa), se lo ha puesto de biografía de Twitter.

Con dos ovarios.",No
"Científicos: la tierra está en las últimas, tenemos que actuar ya

Medios:

Greta Thunberg: how dare you?

Medios: ahh filho da puta agora sim entendo",No
