DailyRate,EmployeeCount,EmployeeNumber,Age,Gender,Education,EducationField,JobRole,Department,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,BusinessTravel,DistanceFromHome,OverTime,MaritalStatus,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
234,1,1807,34,Male,4,Life Sciences,Laboratory Technician,Research & Development,4,3,1,3,3,2,Travel_Frequently,9,No,Married,5346,7,1,0,Yes
370,1,1809,37,Male,4,Medical,Manufacturing Director,Research & Development,4,3,1,3,2,1,Travel_Rarely,10,No,Single,4213,10,3,0,Yes
766,1,1812,39,Male,3,Life Sciences,Sales Executive,Sales,3,3,4,3,4,3,Travel_Frequently,20,No,Divorced,4127,2,1,2,No
343,1,1813,43,Male,3,Life Sciences,Research Scientist,Research & Development,1,3,3,3,3,2,Non-Travel,9,No,Single,2438,3,2,1,No
447,1,1814,41,Male,3,Life Sciences,Healthcare Representative,Research & Development,2,4,2,3,1,1,Travel_Rarely,5,No,Single,6870,3,2,1,No
796,1,1815,41,Female,1,Marketing,Sales Executive,Sales,3,3,3,3,4,4,Travel_Rarely,4,Yes,Divorced,10447,22,14,13,No
1092,1,1816,30,Female,3,Medical,Manufacturing Director,Research & Development,1,3,3,3,2,3,Travel_Rarely,10,No,Single,9667,7,7,0,No
920,1,1818,26,Female,2,Medical,Human Resources,Human Resources,4,3,2,3,3,3,Travel_Rarely,20,Yes,Married,2148,5,1,1,Yes
261,1,1821,46,Female,2,Medical,Healthcare Representative,Research & Development,4,3,2,4,4,4,Travel_Rarely,21,No,Married,8926,9,7,3,Yes
1194,1,1822,40,Female,3,Life Sciences,Healthcare Representative,Research & Development,3,3,4,3,4,3,Travel_Rarely,1,No,Divorced,6513,5,3,0,No
810,1,1823,34,Male,2,Technical Degree,Sales Executive,Sales,2,4,3,4,3,3,Travel_Rarely,8,No,Married,6799,10,8,4,No
350,1,1824,58,Male,3,Medical,Manager,Sales,2,3,2,4,4,2,Non-Travel,2,No,Divorced,16291,16,9,14,No
185,1,1826,35,Male,4,Medical,Laboratory Technician,Research & Development,2,1,3,3,2,4,Travel_Rarely,23,No,Married,2705,5,4,0,No
1001,1,1827,47,Female,3,Life Sciences,Manufacturing Director,Research & Development,3,2,2,3,3,3,Travel_Rarely,4,Yes,Divorced,10333,22,11,14,No
750,1,1829,40,Female,3,Life Sciences,Healthcare Representative,Research & Development,2,3,1,3,2,3,Travel_Rarely,12,No,Divorced,4448,7,4,7,No
431,1,1830,54,Female,4,Medical,Research Scientist,Research & Development,4,3,4,3,2,2,Travel_Rarely,7,No,Married,6854,7,1,1,No
1125,1,1833,31,Female,4,Marketing,Sales Executive,Sales,1,3,1,3,4,3,Travel_Frequently,7,No,Married,9637,3,2,2,No
1217,1,1834,28,Female,3,Medical,Research Scientist,Research & Development,3,3,1,4,3,3,Travel_Rarely,1,No,Married,3591,3,2,1,No
723,1,1835,38,Female,4,Marketing,Sales Representative,Sales,2,1,4,4,1,2,Travel_Rarely,2,Yes,Married,5405,4,2,0,No
572,1,1836,26,Male,3,Medical,Sales Executive,Sales,3,3,4,3,1,3,Travel_Rarely,10,No,Single,4684,5,3,1,No
1216,1,1837,58,Male,4,Life Sciences,Research Director,Research & Development,1,3,3,3,2,3,Travel_Frequently,15,Yes,Married,15787,2,2,2,No
1431,1,1839,18,Female,3,Medical,Research Scientist,Research & Development,2,3,3,3,3,1,Non-Travel,14,No,Single,1514,0,0,0,No
359,1,1842,31,Male,5,Human Resources,Human Resources,Human Resources,4,4,1,3,3,3,Travel_Rarely,18,No,Married,2956,1,0,0,Yes
350,1,1844,29,Male,3,Human Resources,Human Resources,Human Resources,1,2,1,3,4,3,Travel_Rarely,13,Yes,Divorced,2335,2,2,2,Yes
589,1,1845,45,Female,4,Life Sciences,Sales Executive,Sales,3,3,3,4,2,4,Non-Travel,2,No,Married,5154,8,7,5,No
430,1,1847,36,Female,4,Other,Research Scientist,Research & Development,4,3,2,4,4,3,Travel_Rarely,2,Yes,Married,6962,1,0,0,No
1422,1,1849,43,Male,4,Life Sciences,Sales Executive,Sales,1,3,4,4,3,3,Travel_Frequently,2,No,Married,5675,7,7,7,No
1297,1,1850,27,Female,2,Life Sciences,Laboratory Technician,Research & Development,4,3,4,3,3,2,Travel_Frequently,5,Yes,Single,2379,5,4,0,No
574,1,1852,29,Male,1,Medical,Laboratory Technician,Research & Development,4,3,4,3,2,4,Travel_Frequently,20,No,Married,3812,11,8,3,No
1318,1,1853,32,Male,4,Marketing,Sales Executive,Sales,4,3,4,3,3,4,Travel_Frequently,10,No,Single,4648,0,0,0,No
355,1,1854,42,Male,4,Technical Degree,Research Scientist,Research & Development,3,3,3,4,2,2,Non-Travel,10,No,Married,2936,6,3,3,No
207,1,1856,47,Female,4,Life Sciences,Laboratory Technician,Research & Development,2,3,3,3,3,3,Travel_Rarely,9,No,Single,2105,2,2,2,No
706,1,1857,46,Male,2,Life Sciences,Manufacturing Director,Research & Development,4,3,4,3,3,2,Travel_Rarely,2,No,Divorced,8578,9,8,4,No
280,1,1858,28,Male,2,Life Sciences,Human Resources,Human Resources,3,3,4,3,2,3,Non-Travel,1,No,Divorced,2706,3,2,2,No
726,1,1859,29,Male,1,Life Sciences,Healthcare Representative,Research & Development,4,1,3,3,4,3,Travel_Rarely,29,No,Divorced,6384,7,0,1,No
1142,1,1860,42,Male,3,Life Sciences,Laboratory Technician,Research & Development,4,3,3,3,4,3,Travel_Rarely,8,No,Single,3968,0,0,0,No
414,1,1862,32,Male,4,Marketing,Sales Executive,Sales,3,2,2,3,3,2,Travel_Rarely,2,Yes,Single,9907,2,2,2,Yes
1319,1,1863,46,Female,3,Technical Degree,Sales Executive,Sales,1,4,1,3,4,3,Travel_Rarely,3,No,Divorced,13225,19,17,2,No
728,1,1864,27,Female,1,Medical,Sales Representative,Sales,2,2,3,4,4,3,Travel_Rarely,23,No,Married,3540,9,8,5,No
352,1,1865,29,Male,1,Medical,Human Resources,Human Resources,4,2,2,3,4,3,Travel_Rarely,6,No,Married,2804,1,0,0,No
823,1,1866,43,Female,3,Medical,Manager,Research & Development,1,2,3,3,4,3,Travel_Rarely,6,No,Married,19392,16,12,6,No
1224,1,1867,48,Male,3,Life Sciences,Research Director,Research & Development,4,2,2,3,4,3,Travel_Rarely,10,No,Married,19665,22,10,12,No
459,1,1868,29,Male,2,Life Sciences,Research Scientist,Research & Development,4,2,4,4,2,2,Travel_Frequently,24,Yes,Single,2439,1,0,1,Yes
1254,1,1869,46,Female,3,Life Sciences,Sales Executive,Sales,3,3,2,4,3,3,Travel_Rarely,10,No,Married,7314,8,7,0,Yes
1131,1,1870,27,Female,3,Life Sciences,Research Scientist,Research & Development,4,2,1,3,4,2,Travel_Frequently,15,No,Married,4774,7,6,7,No
835,1,1871,39,Male,4,Other,Research Scientist,Research & Development,4,3,4,3,2,3,Travel_Rarely,19,No,Divorced,3902,2,2,2,No
836,1,1873,55,Male,4,Technical Degree,Research Scientist,Research & Development,2,2,4,4,2,4,Travel_Rarely,2,No,Married,2662,5,2,0,No
1172,1,1875,28,Female,3,Medical,Sales Representative,Sales,2,3,2,3,4,3,Travel_Rarely,3,No,Married,2856,1,0,0,No
945,1,1876,30,Male,3,Medical,Sales Representative,Sales,2,3,4,3,3,2,Travel_Rarely,9,No,Single,1081,1,0,0,Yes
391,1,1878,22,Male,1,Life Sciences,Research Scientist,Research & Development,4,3,2,4,1,3,Travel_Rarely,7,Yes,Single,2472,1,0,0,Yes
1266,1,1880,36,Female,4,Technical Degree,Sales Executive,Sales,2,2,3,3,1,3,Travel_Rarely,10,Yes,Married,5673,10,9,1,No
311,1,1881,31,Male,3,Life Sciences,Laboratory Technician,Research & Development,2,3,3,3,1,3,Travel_Rarely,20,No,Divorced,4197,10,8,0,No
1480,1,1882,34,Male,3,Life Sciences,Sales Executive,Sales,3,3,4,3,4,3,Travel_Rarely,4,Yes,Married,9713,5,3,1,No
592,1,1883,29,Male,3,Life Sciences,Laboratory Technician,Research & Development,4,3,1,3,2,3,Travel_Rarely,7,No,Single,2062,3,2,1,No
783,1,1885,37,Male,4,Medical,Research Scientist,Research & Development,4,3,1,4,3,3,Travel_Rarely,7,Yes,Married,4284,5,3,0,No
219,1,1886,35,Female,2,Other,Manufacturing Director,Research & Development,4,2,2,3,4,3,Travel_Rarely,16,Yes,Married,4788,3,2,0,No
556,1,1888,45,Female,2,Life Sciences,Manufacturing Director,Research & Development,2,2,4,3,4,2,Travel_Rarely,25,No,Married,5906,9,8,3,No
1213,1,1890,36,Male,1,Human Resources,Human Resources,Human Resources,2,2,4,4,4,2,Travel_Frequently,2,No,Single,3886,10,1,0,No
1137,1,1892,40,Male,4,Life Sciences,Manager,Research & Development,1,3,1,3,1,3,Travel_Rarely,1,No,Divorced,16823,19,7,11,No
482,1,1893,26,Female,2,Life Sciences,Research Scientist,Research & Development,2,2,3,3,3,2,Travel_Rarely,1,Yes,Married,2933,1,0,1,No
511,1,1898,27,Female,2,Medical,Sales Executive,Sales,1,4,3,3,2,2,Travel_Rarely,2,No,Single,6500,8,7,0,No
117,1,1900,48,Female,3,Medical,Manager,Research & Development,4,3,4,3,2,3,Travel_Frequently,22,No,Divorced,17174,22,17,4,No
170,1,1903,44,Male,4,Life Sciences,Healthcare Representative,Research & Development,2,4,1,3,4,3,Travel_Rarely,1,No,Married,5033,2,0,2,No
967,1,1905,34,Male,4,Technical Degree,Research Scientist,Research & Development,4,1,1,4,2,3,Non-Travel,16,Yes,Married,2307,5,2,3,Yes
1162,1,1907,56,Male,2,Life Sciences,Laboratory Technician,Research & Development,1,3,4,3,4,3,Travel_Rarely,24,No,Single,2587,4,2,1,Yes
335,1,1908,36,Male,2,Marketing,Sales Executive,Sales,3,2,2,3,3,1,Travel_Rarely,17,No,Married,5507,4,2,1,No
337,1,1909,41,Female,3,Marketing,Sales Executive,Sales,3,3,2,4,3,3,Travel_Rarely,8,No,Married,4393,5,4,1,No
1396,1,1911,42,Male,3,Medical,Research Director,Research & Development,3,3,1,3,2,4,Travel_Rarely,6,No,Married,13348,13,7,5,No
1079,1,1912,31,Female,2,Medical,Sales Executive,Sales,3,3,4,3,4,3,Travel_Rarely,10,Yes,Divorced,6583,5,2,1,No
735,1,1915,34,Female,1,Medical,Sales Executive,Sales,4,2,4,3,3,2,Travel_Rarely,3,Yes,Married,8103,4,2,0,No
471,1,1916,31,Female,3,Medical,Laboratory Technician,Research & Development,1,4,3,3,2,2,Travel_Rarely,4,No,Divorced,3978,2,2,2,No
1096,1,1918,26,Male,3,Other,Laboratory Technician,Research & Development,3,4,4,3,1,3,Travel_Frequently,6,No,Married,2544,7,7,7,No
1297,1,1922,45,Male,4,Medical,Healthcare Representative,Research & Development,2,3,3,3,3,3,Travel_Frequently,1,No,Single,5399,4,2,0,No
217,1,1924,33,Male,4,Marketing,Sales Executive,Sales,2,3,3,3,2,2,Travel_Rarely,10,No,Single,5487,10,4,0,No
783,1,1927,28,Male,2,Life Sciences,Sales Executive,Sales,3,2,4,3,3,3,Travel_Frequently,1,Yes,Married,6834,7,7,0,No
746,1,1928,29,Male,3,Technical Degree,Sales Representative,Sales,3,4,1,3,4,3,Travel_Frequently,24,No,Single,1091,1,0,0,Yes
1251,1,1929,39,Female,4,Life Sciences,Sales Executive,Sales,1,1,3,3,3,3,Non-Travel,21,No,Married,5736,3,2,1,No
1354,1,1931,27,Male,4,Technical Degree,Research Scientist,Research & Development,2,3,2,3,3,2,Travel_Rarely,2,No,Married,2226,5,3,1,No
735,1,1932,34,Male,4,Other,Research Scientist,Research & Development,3,2,4,3,2,3,Travel_Frequently,22,Yes,Married,5747,15,10,6,No
1475,1,1933,28,Female,2,Marketing,Sales Executive,Sales,4,3,3,3,4,3,Travel_Rarely,13,Yes,Single,9854,2,0,2,Yes
1169,1,1934,47,Male,4,Technical Degree,Research Scientist,Research & Development,3,3,2,3,3,4,Non-Travel,14,No,Married,5467,8,7,1,No
1443,1,1935,56,Female,5,Marketing,Sales Executive,Sales,4,2,1,3,3,3,Travel_Rarely,11,No,Married,5380,0,0,0,No
867,1,1936,39,Male,2,Medical,Manufacturing Director,Research & Development,1,3,1,4,4,3,Travel_Rarely,9,No,Married,5151,10,0,7,No
1394,1,1937,38,Female,3,Medical,Research Scientist,Research & Development,4,2,2,3,3,3,Travel_Frequently,8,Yes,Divorced,2133,20,11,0,No
605,1,1938,58,Female,3,Life Sciences,Manager,Sales,4,3,4,3,3,2,Travel_Rarely,21,Yes,Married,17875,1,0,0,No
238,1,1939,32,Female,2,Life Sciences,Research Scientist,Research & Development,1,4,3,3,1,3,Travel_Frequently,5,Yes,Single,2432,4,1,0,Yes
1206,1,1940,38,Male,2,Life Sciences,Research Scientist,Research & Development,2,3,4,3,4,4,Travel_Rarely,9,No,Divorced,4771,5,2,0,No
1064,1,1941,49,Male,1,Life Sciences,Research Director,Research & Development,2,3,4,3,4,3,Travel_Frequently,2,No,Married,19161,5,4,4,No
419,1,1943,42,Male,4,Marketing,Sales Executive,Sales,2,3,4,3,3,3,Travel_Rarely,12,Yes,Divorced,5087,0,0,0,No
1337,1,1944,27,Female,3,Human Resources,Human Resources,Human Resources,1,2,2,3,1,3,Travel_Frequently,22,No,Married,2863,1,0,0,Yes
682,1,1945,35,Male,4,Medical,Sales Executive,Sales,2,3,1,3,4,1,Travel_Rarely,18,No,Married,5561,5,3,0,No
1103,1,1947,28,Male,3,Medical,Research Scientist,Research & Development,3,3,3,3,3,2,Non-Travel,16,No,Single,2144,5,3,1,No
976,1,1948,31,Male,2,Medical,Research Scientist,Research & Development,3,3,1,3,4,4,Non-Travel,3,Yes,Divorced,3065,4,2,2,No
1351,1,1949,36,Male,4,Life Sciences,Laboratory Technician,Research & Development,1,4,2,4,2,3,Non-Travel,9,No,Married,2810,5,4,0,No
937,1,1950,34,Male,3,Marketing,Sales Executive,Sales,1,3,4,4,1,2,Travel_Rarely,1,No,Single,9888,14,8,2,No
1239,1,1951,34,Male,4,Medical,Sales Executive,Sales,4,3,3,3,3,2,Travel_Rarely,13,No,Divorced,8628,8,7,1,No
157,1,,,,,,Laboratory Technician,Research & Development,3,3,1,3,4,2,Travel_Rarely,1,No,Single,2867,7,7,7,No
136,1,,,,,Life Sciences,Healthcare Representative,Research & Development,1,3,1,3,1,2,Travel_Rarely,1,No,Married,5373,5,3,0,No
1146,1,,,Female,4,Medical,Healthcare Representative,Research & Development,3,3,4,3,2,3,Non-Travel,15,No,Divorced,6667,5,1,1,No
1125,1,,,,3,,Research Scientist,Research & Development,4,1,1,4,2,3,Travel_Frequently,1,No,Married,5003,10,8,8,No
1404,1,1960,,,3,Technical Degree,Laboratory Technician,Research & Development,3,2,4,3,1,2,Travel_Rarely,17,No,Divorced,2367,4,1,0,Yes
1404,1,1961,,,3,Life Sciences,Sales Representative,Sales,1,2,1,3,1,2,Travel_Rarely,1,No,Single,2858,1,0,0,No
1224,1,1962,,,4,Life Sciences,Sales Executive,,3,3,4,3,4,3,Travel_Rarely,7,Yes,Married,5204,10,8,0,No
954,1,1965,27,Male,3,Marketing,Sales Executive,Sales,4,3,4,3,1,3,Travel_Rarely,9,No,Single,4105,7,7,0,No
1373,1,1966,32,Male,4,Life Sciences,Manufacturing Director,Research & Development,4,2,4,4,2,3,Travel_Rarely,5,No,Single,9679,1,0,0,No
754,1,1967,31,Male,4,Marketing,Sales Executive,Sales,1,3,4,3,3,3,Travel_Frequently,26,Yes,Married,5617,10,7,0,Yes
1168,1,1968,53,Male,4,Life Sciences,Sales Executive,Sales,1,3,1,3,2,2,Travel_Rarely,24,Yes,Single,10448,2,2,2,Yes
155,1,1969,54,Female,2,Life Sciences,Research Scientist,Research & Development,1,3,3,3,3,2,Travel_Rarely,9,No,Married,2897,4,3,2,No
1303,1,1970,33,Male,2,Life Sciences,Healthcare Representative,Research & Development,4,3,3,4,3,3,Travel_Frequently,7,No,Divorced,5968,9,7,2,No
574,1,1971,43,Male,3,Life Sciences,Healthcare Representative,Research & Development,1,3,3,3,2,3,Travel_Rarely,11,No,Married,7510,10,9,0,No
1444,1,1972,38,Male,4,Other,Human Resources,Human Resources,4,3,2,3,2,3,Travel_Frequently,1,Yes,Married,2991,6,2,1,No
189,1,1973,55,Male,4,Human Resources,Manager,Human Resources,3,4,2,3,1,3,Travel_Rarely,26,Yes,Married,19636,10,9,1,No
1276,1,1974,31,Female,1,Medical,Laboratory Technician,Research & Development,4,1,4,3,3,3,Travel_Rarely,2,Yes,Divorced,1129,1,0,0,No
119,1,1975,39,Male,4,Marketing,Sales Executive,Sales,2,3,1,3,1,3,Travel_Rarely,15,No,Single,13341,20,8,11,No
335,1,1976,42,Male,2,Life Sciences,Research Scientist,Research & Development,4,2,3,3,4,3,Non-Travel,23,No,Single,4332,20,9,3,No
697,1,1979,31,Female,3,Medical,Research Director,Research & Development,3,3,3,4,3,4,Non-Travel,10,No,Married,11031,11,7,4,No
157,1,1980,54,Female,3,Medical,Manufacturing Director,Research & Development,3,3,1,3,4,3,Travel_Rarely,10,Yes,Single,4440,5,2,1,No
771,1,1981,24,Male,2,Life Sciences,Healthcare Representative,Research & Development,2,2,3,3,2,2,Travel_Rarely,1,No,Single,4617,4,3,1,No
571,1,1982,23,Male,2,Other,Laboratory Technician,Research & Development,4,3,4,3,3,4,Travel_Rarely,12,No,Single,2647,5,2,1,No
692,1,1985,40,Female,3,Technical Degree,Laboratory Technician,Research & Development,4,3,3,3,1,4,Travel_Frequently,11,No,Married,6323,10,9,9,No
444,1,1986,40,Female,2,Marketing,Sales Executive,Sales,2,3,2,3,3,3,Travel_Rarely,2,No,Married,5677,11,8,5,No
309,1,1987,25,Female,3,Human Resources,Human Resources,Human Resources,3,3,2,3,3,3,Travel_Rarely,2,No,Married,2187,2,0,1,No
911,1,1989,30,Male,2,Medical,Laboratory Technician,Research & Development,4,3,2,3,3,2,Travel_Rarely,1,No,Married,3748,12,8,1,No
977,1,1992,25,Male,1,Other,Laboratory Technician,Research & Development,4,3,3,3,3,2,Travel_Rarely,2,Yes,Divorced,3977,2,2,0,No
1180,1,1993,47,Male,3,Medical,Healthcare Representative,Research & Development,1,3,3,4,2,3,Travel_Rarely,25,No,Single,8633,17,14,12,No
1313,1,1994,33,Male,2,Medical,Laboratory Technician,Research & Development,2,2,3,3,3,2,Non-Travel,1,No,Divorced,2008,1,1,0,No
1321,1,1995,38,Male,4,Life Sciences,Sales Executive,Sales,4,3,2,3,1,3,Travel_Rarely,1,No,Married,4440,15,13,5,No
1154,1,1996,31,Male,2,Life Sciences,Sales Representative,Sales,1,3,3,3,3,3,Travel_Rarely,2,No,Married,3067,2,2,1,No
508,1,1997,38,Male,4,Life Sciences,Manufacturing Director,Research & Development,1,2,3,3,4,3,Travel_Frequently,6,No,Married,5321,8,3,7,No
557,1,1998,42,Male,4,Life Sciences,Research Scientist,Research & Development,4,3,1,3,3,2,Travel_Rarely,18,Yes,Divorced,5410,4,3,1,No
642,1,1999,41,Male,3,Life Sciences,Research Scientist,Research & Development,4,3,4,4,1,3,Travel_Rarely,1,No,Married,2782,5,3,1,No
1162,1,2000,47,Female,1,Medical,Research Director,Research & Development,3,3,2,3,1,1,Non-Travel,1,No,Married,11957,13,8,5,No
1490,1,2003,35,Male,4,Medical,Laboratory Technician,Research & Development,4,3,3,3,3,3,Travel_Rarely,11,Yes,Married,2660,2,2,2,No
581,1,2007,22,Male,2,Life Sciences,Research Scientist,Research & Development,4,3,3,3,4,4,Travel_Rarely,1,No,Single,3375,3,2,1,No
1395,1,2008,35,Male,4,Medical,Research Scientist,Research & Development,2,3,3,3,2,3,Travel_Rarely,9,No,Single,5098,10,7,0,No
501,1,2009,33,Female,2,Medical,Healthcare Representative,Research & Development,2,3,4,3,1,3,Travel_Rarely,15,Yes,Married,4878,9,7,8,No
267,1,2010,32,Female,4,Life Sciences,Laboratory Technician,Research & Development,3,2,2,3,3,3,Travel_Rarely,29,No,Single,2837,6,2,4,No
543,1,2012,40,Male,4,Life Sciences,Laboratory Technician,Research & Development,1,3,4,3,3,2,Travel_Rarely,1,No,Married,2406,1,0,0,No
234,1,2013,32,Male,4,Medical,Sales Representative,Sales,2,2,2,3,2,3,Travel_Rarely,1,No,Married,2269,2,2,2,No
116,1,2014,39,Male,1,Life Sciences,Research Scientist,Research & Development,1,3,4,3,1,3,Travel_Rarely,24,No,Single,4108,7,7,1,No
201,1,2015,38,Female,3,Medical,Research Director,Research & Development,2,1,3,3,1,3,Travel_Rarely,10,No,Married,13206,18,16,1,No
801,1,2016,32,Female,4,Marketing,Sales Executive,Sales,3,3,4,3,3,3,Travel_Rarely,1,No,Married,10422,14,10,5,No
161,1,2017,37,Female,3,Life Sciences,Research Director,Research & Development,3,4,4,4,1,3,Travel_Rarely,10,Yes,Married,13744,16,11,6,No
1382,1,2018,25,Female,2,Other,Sales Executive,Sales,1,3,3,4,2,2,Travel_Rarely,8,Yes,Divorced,4907,5,3,0,No
585,1,2019,52,Male,4,Life Sciences,Sales Representative,Sales,1,3,4,3,2,2,Non-Travel,29,No,Divorced,3482,9,8,0,No
1037,1,2020,44,Male,3,Medical,Research Scientist,Research & Development,2,3,4,3,3,3,Travel_Rarely,1,Yes,Single,2436,4,3,1,No
501,1,2021,21,Male,1,Medical,Sales Representative,Sales,3,3,1,3,4,3,Travel_Rarely,5,Yes,Single,2380,2,2,1,No
105,1,,39,Male,3,Life Sciences,Manager,Research & Development,4,3,4,3,3,2,Non-Travel,9,No,Single,19431,6,0,1,No
638,,,23,Male,3,Marketing,Sales Representative,Sales,4,3,1,3,1,2,Travel_Frequently,9,No,Married,1790,1,0,1,Yes
557,,,36,Female,3,Medical,Sales Executive,Sales,1,2,4,3,3,3,Travel_Rarely,3,No,Married,7644,9,7,3,No
688,,2025,36,Female,2,Life Sciences,Manufacturing Director,Research & Development,4,3,2,3,2,3,Travel_Frequently,4,No,Divorced,5131,4,2,0,No
667,,2026,56,Male,4,Life Sciences,Healthcare Representative,Research & Development,3,3,3,4,1,2,Non-Travel,1,No,Divorced,6306,13,12,1,No
1092,,2027,29,Male,4,Medical,Research Scientist,Research & Development,1,3,4,3,2,4,Travel_Rarely,1,Yes,Married,4787,2,2,2,Yes
300,,2031,42,Male,3,Life Sciences,Manager,Research & Development,1,3,3,3,1,2,Travel_Rarely,2,No,Married,18880,22,6,4,No
310,,2032,56,Male,2,Technical Degree,Laboratory Technician,Research & Development,4,3,3,3,4,1,Travel_Rarely,7,No,Married,2339,10,9,9,Yes
582,,2034,41,Female,4,Life Sciences,Manufacturing Director,Research & Development,1,2,2,4,3,3,Travel_Rarely,28,No,Married,13570,20,7,0,No
,,2035,34,Female,3,Marketing,Sales Executive,Sales,4,2,3,4,4,3,Travel_Rarely,28,No,Married,6712,8,7,1,No
,,2036,36,Male,4,Marketing,Sales Executive,Sales,4,1,4,4,1,2,Non-Travel,15,No,Divorced,5406,15,12,11,No
,,2037,41,Male,3,Life Sciences,Sales Executive,Sales,3,2,2,3,3,3,Travel_Rarely,3,No,Divorced,8938,5,4,0,No
,,2038,32,Male,3,Technical Degree,Research Scientist,Research & Development,4,3,1,3,4,3,Travel_Rarely,2,No,Single,2439,4,2,1,No
,,2040,35,Female,4,Life Sciences,Human Resources,Human Resources,3,3,4,3,3,3,Travel_Rarely,26,Yes,Single,8837,9,0,1,No
,,2041,38,Female,2,Life Sciences,Sales Executive,Sales,1,3,4,3,3,3,Travel_Rarely,10,No,Married,5343,10,7,1,No
,,2044,50,Male,4,Life Sciences,Sales Executive,Sales,2,3,3,3,4,3,Travel_Frequently,1,No,Divorced,6728,6,3,0,Yes
,,2045,36,Female,4,Marketing,Sales Executive,Sales,2,2,4,3,1,2,Travel_Rarely,11,No,Married,6652,6,3,0,No
,,2046,45,Female,3,Life Sciences,Sales Executive,Sales,4,3,3,3,3,3,Travel_Rarely,20,No,Single,4850,5,3,0,No
,,2048,40,Male,4,Life Sciences,Research Scientist,Research & Development,3,2,3,3,4,3,Travel_Rarely,2,No,Single,2809,2,2,2,No
,,2049,35,Male,4,Life Sciences,Healthcare Representative,Research & Development,3,3,3,3,4,4,Travel_Frequently,18,Yes,Married,5689,10,2,0,No
1194,1,2051,40,Female,4,Medical,Research Scientist,Research & Development,3,3,3,3,2,3,Travel_Rarely,2,No,Married,2001,5,3,0,No
287,1,2052,35,Female,4,Life Sciences,Research Scientist,Research & Development,3,1,4,3,4,3,Travel_Rarely,1,No,Married,2977,4,3,1,No
1378,1,2053,29,Male,2,Other,Laboratory Technician,Research & Development,4,2,2,3,1,3,Travel_Rarely,13,Yes,Married,4025,4,3,0,No
468,1,2054,29,Female,4,Medical,Research Scientist,Research & Development,4,2,1,3,2,1,Travel_Rarely,28,No,Single,3785,5,4,0,No
410,1,2055,50,Male,3,Marketing,Sales Executive,Sales,4,2,1,3,2,3,Travel_Rarely,28,Yes,Divorced,10854,3,2,2,Yes
722,1,2056,39,Female,1,Marketing,Sales Executive,Sales,2,2,4,3,1,2,Travel_Rarely,24,No,Married,12031,20,9,9,No
325,1,2057,31,Male,3,Medical,Manufacturing Director,Research & Development,2,3,1,3,2,3,Non-Travel,5,No,Single,9936,9,4,1,No
