name,japanese_name,generation,classfication,type1,type2,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,attack,defense,sp_attack,sp_defense,capture_rate,experience_growth,speed,height_m,weight_kg,hp,pokedex_number,is_legendary
Inkay,Maaiikaマーイーカ,6,Revolving Pokémon,dark,psychic,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5120,70,288,54,53,37,46,190,1000000,45,0.4,3.5,53,686,No
Malamar,Calamaneroカラマネロ,6,Overturning Pokémon,dark,psychic,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5120,70,482,92,88,68,75,80,1000000,73,1.5,47.0,86,687,No
Binacle,Kameteteカメテテ,6,Two-Handed Pokémon,rock,water,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,5120,70,306,52,67,39,56,120,1000000,50,0.5,31.0,42,688,No
Barbaracle,Gamenodesガメノデス,6,Collective Pokémon,rock,water,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,5120,70,500,105,115,54,86,45,1000000,68,1.3,96.0,72,689,No
Skrelp,Kuzumoクズモー,6,Mock Kelp Pokémon,poison,water,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,5120,70,320,60,60,60,60,225,1000000,30,0.5,7.3,50,690,No
Dragalge,Dramidoroドラミドロ,6,Mock Kelp Pokémon,poison,dragon,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,5120,70,494,75,90,97,123,55,1000000,44,1.8,81.5,65,691,No
Clauncher,Udeppouウデッポウ,6,Water Gun Pokémon,water,,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,3840,70,330,53,62,58,63,225,1250000,44,0.5,8.3,50,692,No
Clawitzer,Blosterブロスター,6,Howitzer Pokémon,water,,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,3840,70,500,73,88,120,89,55,1250000,59,1.3,35.3,71,693,No
Helioptile,Erikiteruエリキテル,6,Generator Pokémon,electric,normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,289,38,33,61,43,190,1000000,70,0.5,6.0,44,694,No
Heliolisk,Elezardエレザード,6,Generator Pokémon,electric,normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,481,55,52,109,94,75,1000000,109,1.0,21.0,62,695,No
Tyrunt,Chigorasチゴラス,6,Royal Heir Pokémon,rock,dragon,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,7680,70,362,89,77,45,45,45,1000000,48,0.8,26.0,58,696,No
Tyrantrum,Gachigorasガチゴラス,6,Despot Pokémon,rock,dragon,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,7680,70,521,121,119,69,59,45,1000000,71,2.5,270.0,82,697,No
Amaura,Amarusアマルス,6,Tundra Pokémon,rock,ice,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,7680,70,362,59,50,67,63,45,1000000,46,1.3,25.2,77,698,No
Aurorus,Amarurugaアマルルガ,6,Tundra Pokémon,rock,ice,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,7680,70,521,77,72,99,92,45,1000000,58,2.7,225.0,123,699,No
Sylveon,Nymphiaニンフィア,6,Intertwining Pokémon,fairy,,"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,8960,70,525,65,65,110,130,45,1000000,60,1.0,23.5,95,700,No
Hawlucha,Luchabullルチャブル,6,Wrestling Pokémon,fighting,flying,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5120,70,500,92,75,74,63,100,1000000,118,0.8,21.5,78,701,No
Dedenne,Dedenneデデンネ,6,Antenna Pokémon,electric,fairy,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5120,70,431,58,57,81,67,180,1000000,101,0.2,2.2,67,702,No
Carbink,Melecieメレシー,6,Jewel Pokémon,rock,fairy,"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,6400,70,500,50,150,50,150,60,1250000,50,0.3,5.7,50,703,No
Goomy,Numeraヌメラ,6,Soft Tissue Pokémon,dragon,,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,10240,35,300,50,35,55,75,45,1250000,40,0.3,2.8,45,704,No
Sliggoo,Numeilヌメイル,6,Soft Tissue Pokémon,dragon,,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,10240,35,452,75,53,83,113,45,1250000,60,0.8,17.5,68,705,No
Goodra,Numelgonヌメルゴン,6,Dragon Pokémon,dragon,,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,10240,35,600,100,70,110,150,45,1250000,80,2.0,150.5,90,706,No
Klefki,Cleffyクレッフィ,6,Key Ring Pokémon,steel,fairy,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,5120,70,470,80,91,80,87,75,800000,75,0.2,3.0,57,707,No
Phantump,Bokureiボクレー,6,Stump Pokémon,ghost,grass,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,5120,70,309,70,48,50,60,120,1000000,38,0.4,7.0,43,708,No
Trevenant,Ohrotオーロット,6,Elder Tree Pokémon,ghost,grass,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,5120,70,474,110,76,65,82,60,1000000,56,1.5,71.0,85,709,No
Pumpkaboo,Bakecchaバケッチャ,6,Pumpkin Pokémon,ghost,grass,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,5120,70,335,66,70,44,55,120,1000000,41,0.8,15.0,59,710,No
Gourgeist,Pumpjinパンプジン,6,Pumpkin Pokémon,ghost,grass,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,5120,70,494,100,122,58,75,60,1000000,54,1.7,39.0,85,711,No
Bergmite,Kachikohruカチコール,6,Ice Chunk Pokémon,ice,,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,5120,70,304,69,85,32,35,190,1000000,28,1.0,99.5,55,712,No
Avalugg,Crebaseクレベース,6,Iceberg Pokémon,ice,,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,5120,70,514,117,184,44,46,55,1000000,28,2.0,505.0,95,713,No
Noibat,Onbatオンバット,6,Sound Wave Pokémon,flying,dragon,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,5120,70,245,30,35,45,40,190,1000000,55,0.5,8.0,40,714,No
Noivern,Onvernオンバーン,6,Sound Wave Pokémon,flying,dragon,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,5120,70,535,70,80,97,80,45,1000000,123,1.5,85.0,85,715,No
Xerneas,Xerneasゼルネアス,6,Life Pokémon,fairy,,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,30720,0,680,131,95,131,98,45,1250000,99,3.0,215.0,126,716,Yes
Yveltal,Yveltalイベルタル,6,Destruction Pokémon,dark,flying,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,30720,0,680,131,95,131,98,45,1250000,99,5.8,203.0,126,717,Yes
Zygarde,Zygarde (10% Forme)ジガルデ,6,Order Pokémon,dragon,ground,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,30720,0,708,100,121,91,95,3,1250000,85,5.0,284.6,216,718,Yes
Diancie,Diancieディアンシー,6,Jewel Pokémon,rock,fairy,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,6400,70,700,160,110,160,110,3,1250000,110,0.7,8.8,50,719,Yes
Hoopa,Hoopa (imashimerareshi Hoopa)フーパ,6,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),psychic,ghost,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,30720,100,680,160,60,170,130,3,1250000,80,,,80,720,Yes
Volcanion,Volcanionボルケニオン,6,Steam Pokémon,fire,water,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,30720,100,600,110,120,130,90,3,1250000,70,1.7,195.0,80,721,Yes
Rowlet,Mokurohモクロー,7,Grass Quill Pokémon,grass,flying,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,3840,70,320,55,55,50,50,45,1059860,42,0.3,1.5,68,722,No
Dartrix,Fukuthrowフクスロー,7,Blade Quill Pokémon,grass,flying,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,3840,70,420,75,75,70,70,45,1059860,52,0.7,16.0,78,723,No
Decidueye,Junaiperジュナイパー,7,Arrow Quill Pokémon,grass,ghost,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,3840,70,530,107,75,100,100,45,1059860,70,1.6,36.6,78,724,No
Litten,Nyabbyニャビー,7,Fire Cat Pokémon,fire,,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,3840,70,320,65,40,60,40,45,1059860,70,0.4,4.3,45,725,No
Torracat,Nyaheatニャヒート,7,Fire Cat Pokémon,fire,,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,3840,70,420,85,50,80,50,45,1059860,90,0.7,25.0,65,726,No
Incineroar,Gaogaenガオガエン,7,Heel Pokémon,fire,dark,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,3840,70,530,115,90,80,90,45,1059860,60,1.8,83.0,95,727,No
Popplio,Ashimariアシマリ,7,Sea Lion Pokémon,water,,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,3840,70,320,54,54,66,56,45,1059860,40,0.4,7.5,50,728,No
Brionne,Osyamariオシャマリ,7,Pop Star Pokémon,water,,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,3840,70,420,69,69,91,81,45,1059860,50,0.6,17.5,60,729,No
Primarina,Ashireneアシレーヌ,7,Soloist Pokémon,water,fairy,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,3840,70,530,74,74,126,116,45,1059860,60,1.8,44.0,80,730,No
Pikipek,Tsutsukeraツツケラ,7,Woodpecker Pokémon,normal,flying,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,265,75,30,30,30,255,1000000,65,0.3,1.2,35,731,No
Trumbeak,Kerarappaケララッパ,7,Bugle Beak Pokémon,normal,flying,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,355,85,50,40,50,120,1000000,75,0.6,14.8,55,732,No
Toucannon,Dodekabashiドデカバシ,7,Cannon Pokémon,normal,flying,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,485,120,75,75,75,45,1000000,60,1.1,26.0,80,733,No
Yungoos,Youngooseヤングース,7,Loitering Pokémon,normal,,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,253,70,30,30,30,255,1000000,45,0.4,6.0,48,734,No
Gumshoos,Dekagooseデカグース,7,Stakeout Pokémon,normal,,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,418,110,60,55,60,127,1000000,45,0.7,14.2,88,735,No
Grubbin,Agojimushiアゴジムシ,7,Larva Pokémon,bug,,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3840,70,300,62,45,55,45,255,1000000,46,0.4,4.4,47,736,No
Charjabug,Dendimushiデンヂムシ,7,Battery Pokémon,bug,electric,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,3840,70,400,82,95,55,75,120,1000000,36,0.5,10.5,57,737,No
Vikavolt,Kuwagannonクワガノン,7,Stag Beetle Pokémon,bug,electric,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,3840,70,500,70,90,145,75,45,1000000,43,1.5,45.0,77,738,No
Crabrawler,Makenkaniマケンカニ,7,Boxing Pokémon,fighting,,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,338,82,57,42,47,225,1000000,63,0.6,7.0,47,739,No
Crabominable,Kekenkaniケケンカニ,7,Woolly Crab Pokémon,fighting,ice,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,5120,70,478,132,77,62,67,60,1000000,43,1.7,180.0,97,740,No
Oricorio,Odoridori (pachipachi Style)オドリドリ,7,Dancing Pokémon,fire,flying,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,5120,70,476,70,70,98,70,45,1000000,93,0.6,3.4,75,741,No
Cutiefly,Abulyアブリー,7,Bee Fly Pokémon,bug,fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5120,70,304,45,40,55,40,190,1000000,84,0.1,0.2,40,742,No
Ribombee,Aburibbonアブリボン,7,Bee Fly Pokémon,bug,fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5120,70,464,55,60,95,70,75,1000000,124,0.2,0.5,60,743,No
Rockruff,Iwankoイワンコ,7,Puppy Pokémon,rock,,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,3840,70,280,65,40,30,40,190,1000000,60,0.5,9.2,45,744,No
Lycanroc,Lugarugan (mahiru No Sugata)ルガルガン,7,Wolf Pokémon,rock,,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,3840,70,487,115,75,55,75,90,1000000,82,,,85,745,No
Wishiwashi,Yowashi (tandoku No Sugata)ヨワシ,7,Small Fry Pokémon,water,,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,3840,70,620,140,130,140,135,60,800000,30,0.2,0.3,45,746,No
Mareanie,Hidoideヒドイデ,7,Brutal Star Pokémon,poison,water,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,5120,70,305,53,62,43,52,190,1000000,45,0.4,8.0,50,747,No
Toxapex,Dohidoideドヒドイデ,7,Brutal Star Pokémon,poison,water,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,5120,70,495,63,152,53,142,75,1000000,35,0.7,14.5,50,748,No
Mudbray,Dorobankoドロバンコ,7,Donkey Pokémon,ground,,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,5120,70,385,100,70,45,55,190,1000000,45,1.0,110.0,70,749,No
Mudsdale,Banbadoroバンバドロ,7,Draft Horse Pokémon,ground,,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,5120,70,500,125,100,55,85,60,1000000,35,2.5,920.0,100,750,No
Dewpider,Shizukumoシズクモ,7,Water Bubble Pokémon,water,bug,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,3840,70,269,40,52,40,72,200,1000000,27,0.3,4.0,38,751,No
Araquanid,Onishizukumoオニシズクモ,7,Water Bubble Pokémon,water,bug,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,3840,70,454,70,92,50,132,100,1000000,42,1.8,82.0,68,752,No
Fomantis,Karikiriカリキリ,7,Sickle Grass Pokémon,grass,,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,250,55,35,50,35,190,1000000,35,0.3,1.5,40,753,No
Lurantis,Lalantesラランテス,7,Bloom Sickle Pokémon,grass,,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,480,105,90,80,90,75,1000000,45,0.9,18.5,70,754,No
Morelull,Nemasyuネマシュ,7,Illuminating Pokémon,grass,fairy,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,5120,70,285,35,55,65,75,190,1000000,15,0.2,1.5,40,755,No
Shiinotic,Mashadeマシェード,7,Illuminating Pokémon,grass,fairy,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,5120,70,405,45,80,90,100,75,1000000,30,1.0,11.5,60,756,No
Salandit,Yatoumoriヤトウモリ,7,Toxic Lizard Pokémon,poison,fire,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,5120,70,320,44,40,71,40,120,1000000,77,0.6,4.8,48,757,No
Salazzle,Ennewtエンニュート,7,Toxic Lizard Pokémon,poison,fire,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,5120,70,480,64,60,111,60,45,1000000,117,1.2,22.2,68,758,No
Stufful,Nuikogumaヌイコグマ,7,Flailing Pokémon,normal,fighting,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,3840,70,340,75,50,45,50,140,1000000,50,0.5,6.8,70,759,No
Bewear,Kiterugumaキテルグマ,7,Strong Arm Pokémon,normal,fighting,"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,3840,70,500,125,80,55,60,70,1000000,60,2.1,135.0,120,760,No
Bounsweet,Amakajiアマカジ,7,Fruit Pokémon,grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,210,30,38,30,38,235,1059860,32,0.3,3.2,42,761,No
Steenee,Amamaikoアママイコ,7,Fruit Pokémon,grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,290,40,48,40,48,120,1059860,62,0.7,8.2,52,762,No
Tsareena,Amajoアマージョ,7,Fruit Pokémon,grass,,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,5120,70,510,120,98,50,98,45,1059860,72,1.2,21.4,72,763,No
Comfey,Cuwawaキュワワー,7,Posy Picker Pokémon,fairy,,"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5120,70,485,52,90,82,110,60,800000,100,0.1,0.3,51,764,No
Oranguru,Yareyuutanヤレユータン,7,Sage Pokémon,normal,psychic,"['Inner Focus', 'Telepathy', 'Symbiosis']",2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,5120,70,490,60,80,90,110,45,1250000,60,1.5,76.0,90,765,No
Passimian,Nagetukesaruナゲツケサル,7,Teamwork Pokémon,fighting,,"['Receiver', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,5120,70,490,120,90,40,60,45,1250000,80,2.0,82.8,100,766,No
Wimpod,Kosokumushiコソクムシ,7,Turn Tail Pokémon,bug,water,['Wimp Out'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,5120,70,230,35,40,20,30,90,1000000,80,0.5,12.0,25,767,No
