Age,Job,Marital_Status,Education,Has_Credit,Housing_Loan,Personal_Loan,Contact,Duraction_Contact,Number_Contacts,Prev_Outcome,Employment_VarRate,Consumer_PriceIndex,Consumer_Confidence,Month_Rate,Employees,Client_Subscribed
23,admin,single,university,no,yes,no,cellular,104,1,failure,-1.7,94.215,-40.3,0.881,4991.6,no
38,admin,single,university,no,yes,no,telephone,190,2,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
29,admin,married,university,no,yes,yes,cellular,245,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29,technician,married,university,no,yes,yes,cellular,94,2,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
42,admin,married,university,no,yes,no,cellular,370,5,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
23,admin,single,university,no,yes,yes,telephone,69,3,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,admin,divorced,university,no,yes,no,telephone,147,4,nonexistent,1.1,93.994,-36.4,4.86,5191,no
26,admin,single,university,no,yes,no,cellular,355,1,failure,-1.1,94.199,-37.5,0.881,4963.6,no
45,admin,single,university,no,yes,no,cellular,99,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40,admin,married,university,no,yes,yes,cellular,117,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30,technician,single,university,no,yes,yes,cellular,433,2,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
45,self-employed,divorced,university,no,yes,yes,telephone,173,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin,married,university,no,yes,yes,telephone,281,3,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
38,admin,married,university,no,yes,no,telephone,43,9,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,admin,single,university,no,yes,no,cellular,199,1,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
33,management,married,university,no,yes,no,cellular,35,6,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
38,admin,married,university,no,yes,no,cellular,64,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
36,technician,married,university,no,yes,yes,telephone,232,4,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,technician,single,university,no,yes,no,cellular,173,2,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
54,management,married,university,no,yes,no,cellular,42,1,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
28,technician,divorced,university,no,yes,no,cellular,136,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
26,admin,single,university,no,yes,yes,cellular,15,7,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
29,admin,single,university,no,yes,no,cellular,228,3,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36,management,married,university,no,yes,no,cellular,7,6,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
43,admin,single,university,no,yes,no,cellular,213,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,management,married,university,no,yes,no,cellular,400,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
47,admin,divorced,university,no,yes,no,telephone,208,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,entrepreneur,married,university,no,yes,no,cellular,13,2,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
48,admin,married,university,no,yes,yes,cellular,288,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes
26,self-employed,single,university,no,yes,no,cellular,181,2,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,no
47,admin,married,university,no,yes,no,cellular,653,5,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,admin,married,university,no,yes,no,cellular,748,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40,admin,divorced,university,no,yes,yes,cellular,65,1,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
30,unemployed,single,university,no,yes,yes,cellular,266,3,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,admin,married,university,no,yes,no,cellular,272,2,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
32,technician,single,university,no,yes,no,cellular,58,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
35,admin,single,university,no,yes,no,cellular,8,5,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,admin,married,university,no,yes,yes,telephone,175,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,self-employed,married,university,no,yes,no,cellular,242,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,management,single,university,no,yes,no,cellular,165,2,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
46,admin,single,university,no,yes,yes,cellular,62,7,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,management,single,university,no,yes,no,cellular,112,5,nonexistent,-1.1,94.767,-50.8,1.039,4963.6,no
32,technician,single,university,no,yes,no,cellular,158,5,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30,admin,single,university,no,yes,no,cellular,107,1,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
56,admin,married,university,no,yes,no,cellular,177,5,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
32,admin,married,university,no,yes,yes,cellular,51,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
29,admin,married,university,no,yes,no,cellular,209,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
49,entrepreneur,married,university,no,yes,no,telephone,142,2,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30,admin,married,university,no,yes,yes,cellular,82,6,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
30,technician,single,university,no,yes,yes,cellular,63,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,admin,married,university,no,yes,no,cellular,129,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32,technician,single,university,no,yes,no,telephone,119,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,admin,divorced,university,no,yes,no,telephone,304,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,admin,married,university,no,yes,no,telephone,102,4,nonexistent,1.1,93.994,-36.4,4.86,5191,no
50,entrepreneur,married,university,no,yes,no,cellular,57,3,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30,admin,divorced,university,no,yes,no,cellular,589,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
49,management,married,university,no,yes,no,cellular,87,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
57,retired,married,university,no,yes,no,cellular,187,1,failure,-2.9,92.201,-31.4,0.834,5076.2,no
33,admin,divorced,university,no,yes,no,cellular,76,2,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
39,admin,single,university,no,yes,no,cellular,514,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
39,management,married,university,no,yes,no,cellular,53,1,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
29,management,single,university,no,yes,no,cellular,139,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,admin,married,university,no,yes,no,cellular,19,11,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50,technician,married,university,no,yes,yes,cellular,1353,2,nonexistent,-3.4,92.379,-29.8,0.749,5017.5,no
52,retired,married,university,no,yes,yes,telephone,215,3,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
36,admin,single,university,no,yes,no,cellular,287,2,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
46,admin,divorced,university,no,yes,yes,cellular,184,2,failure,-0.1,93.2,-42,4.12,5195.8,no
47,admin,married,university,no,yes,yes,cellular,129,3,failure,-1.7,94.215,-40.3,0.896,4991.6,no
30,admin,married,university,no,yes,no,cellular,123,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,admin,married,university,no,yes,no,cellular,428,4,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,management,single,university,no,yes,yes,telephone,207,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,admin,married,university,no,yes,no,telephone,355,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
35,admin,single,university,no,yes,no,cellular,167,2,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
57,management,divorced,university,no,yes,no,telephone,236,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,entrepreneur,single,university,no,yes,no,cellular,452,1,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35,admin,single,university,no,yes,no,cellular,614,1,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
31,admin,single,university,no,yes,no,cellular,1327,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
42,admin,single,university,no,yes,no,telephone,87,1,nonexistent,1.1,93.994,-36.4,4.864,5191,no
47,admin,divorced,university,no,yes,no,telephone,2653,3,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
33,management,married,university,no,yes,no,cellular,85,4,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
40,technician,single,university,no,yes,yes,cellular,44,1,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
32,technician,married,university,no,yes,no,cellular,77,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
35,admin,divorced,university,no,yes,no,telephone,221,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,admin,married,university,no,yes,no,cellular,570,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
32,admin,married,university,no,yes,no,telephone,66,7,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,admin,single,university,no,yes,yes,telephone,938,1,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
42,admin,married,university,no,yes,no,cellular,168,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,management,married,university,no,yes,no,cellular,217,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
68,retired,married,university,no,yes,no,cellular,546,2,failure,-1.7,94.215,-40.3,0.889,4991.6,yes
32,unemployed,married,university,no,yes,no,cellular,85,8,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
34,self-employed,single,university,no,yes,no,cellular,102,3,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
33,admin,divorced,university,no,yes,no,cellular,214,2,failure,-0.1,93.2,-42,4.076,5195.8,no
41,admin,married,university,no,yes,no,cellular,47,13,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,management,married,university,no,yes,no,cellular,328,2,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
71,retired,single,university,no,yes,no,cellular,167,1,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
27,admin,single,university,no,yes,yes,cellular,98,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
41,technician,divorced,university,no,yes,no,cellular,167,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
38,admin,married,university,no,yes,no,telephone,197,1,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
41,admin,divorced,university,no,yes,no,cellular,188,4,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,admin,married,university,no,yes,no,cellular,191,3,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
49,technician,married,university,no,yes,no,cellular,91,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
36,admin,single,university,no,yes,yes,telephone,18,8,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
37,management,married,university,no,yes,no,cellular,263,2,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
40,admin,married,university,no,yes,no,telephone,606,5,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,admin,single,university,no,yes,no,telephone,195,2,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
34,admin,single,university,no,yes,no,cellular,98,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,entrepreneur,married,university,no,yes,no,cellular,334,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
38,technician,single,university,no,yes,no,cellular,210,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
47,admin,divorced,university,no,yes,no,cellular,94,2,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,management,married,university,no,yes,yes,cellular,1067,2,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
32,admin,single,university,no,yes,no,cellular,412,1,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
40,entrepreneur,married,university,no,yes,no,cellular,145,2,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
46,entrepreneur,married,university,no,yes,no,telephone,105,11,nonexistent,1.1,93.994,-36.4,4.858,5191,no
55,retired,married,university,no,yes,no,cellular,188,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
36,admin,married,university,no,yes,no,cellular,506,2,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
36,admin,single,university,no,yes,no,cellular,529,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
51,blue-collar,married,university,no,yes,no,cellular,99,3,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
27,admin,single,university,no,yes,no,cellular,429,2,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
58,management,divorced,university,no,yes,no,telephone,174,5,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
37,technician,single,university,no,yes,no,cellular,481,2,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
32,admin,single,university,no,yes,yes,cellular,69,2,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,no
48,management,married,university,no,yes,yes,cellular,747,2,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
31,unemployed,single,university,no,yes,no,cellular,11,9,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
35,admin,married,university,no,yes,no,telephone,150,1,nonexistent,1.1,93.994,-36.4,4.859,5191,no
38,admin,single,university,no,yes,no,telephone,284,1,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
43,admin,married,university,no,yes,no,cellular,281,4,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,management,married,university,no,yes,no,cellular,83,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30,admin,married,university,no,yes,no,cellular,496,1,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
34,admin,single,university,no,yes,no,cellular,568,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
38,housemaid,married,university,no,yes,no,cellular,295,2,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,management,divorced,university,no,yes,no,cellular,156,2,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
32,admin,married,university,no,yes,yes,cellular,152,2,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,entrepreneur,married,university,no,yes,no,telephone,39,2,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32,admin,single,university,no,yes,no,cellular,159,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,technician,single,university,no,yes,no,cellular,534,1,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
41,entrepreneur,married,university,no,yes,no,telephone,1138,1,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
41,admin,single,university,no,yes,no,cellular,279,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35,admin,married,university,no,yes,no,cellular,146,3,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30,admin,single,university,no,yes,no,cellular,188,1,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,management,married,university,no,yes,no,cellular,106,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,management,married,university,no,yes,no,cellular,173,1,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35,admin,married,university,no,yes,no,cellular,252,5,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
51,admin,married,university,no,yes,no,cellular,212,1,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,yes
39,admin,married,university,no,yes,no,telephone,36,6,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
36,management,divorced,university,no,yes,no,cellular,422,1,success,-1.7,94.055,-39.8,0.72,4991.6,yes
37,technician,single,university,no,yes,no,cellular,300,1,failure,-1.7,94.055,-39.8,0.748,4991.6,yes
38,admin,married,university,no,yes,yes,cellular,62,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,technician,single,university,no,yes,no,cellular,244,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,technician,married,university,no,yes,no,cellular,364,1,failure,-3.4,92.431,-26.9,0.742,5017.5,yes
41,admin,married,university,no,yes,no,cellular,269,7,success,-1.7,94.215,-40.3,0.896,4991.6,no
36,admin,married,university,no,yes,no,telephone,120,11,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,management,married,university,no,yes,no,cellular,161,2,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
46,management,married,university,no,yes,no,cellular,247,2,failure,-1.8,92.893,-46.2,1.327,5099.1,no
28,management,single,university,no,yes,no,cellular,368,1,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,no
32,admin,single,university,no,yes,no,cellular,210,2,success,-1.7,94.215,-40.3,0.846,4991.6,no
41,admin,married,university,no,yes,no,cellular,95,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
35,admin,married,university,no,yes,no,cellular,330,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
33,admin,married,university,no,yes,no,cellular,240,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
34,admin,single,university,no,yes,no,cellular,145,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48,admin,married,university,no,yes,yes,cellular,179,2,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
53,self-employed,married,university,no,yes,no,telephone,119,4,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
52,management,divorced,university,no,yes,no,cellular,161,1,failure,-0.1,93.2,-42,4.191,5195.8,no
33,admin,married,university,no,yes,no,cellular,24,10,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,unemployed,single,university,no,yes,no,cellular,33,2,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,no
28,admin,single,university,no,yes,no,cellular,187,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,technician,single,university,no,yes,yes,cellular,38,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,unemployed,single,university,no,yes,no,cellular,387,1,success,-3,92.713,-33,0.706,5023.5,yes
29,admin,single,university,no,yes,no,cellular,67,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
32,admin,single,university,no,yes,no,cellular,8,7,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
29,admin,single,university,no,yes,no,cellular,602,7,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,admin,single,university,no,yes,no,cellular,617,2,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
42,admin,married,university,no,yes,no,cellular,375,1,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
41,admin,married,university,no,yes,yes,telephone,75,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,technician,divorced,university,no,yes,no,cellular,796,5,failure,-0.1,93.2,-42,4.021,5195.8,yes
32,management,single,university,no,yes,no,cellular,75,2,nonexistent,-1.8,92.843,-50,1.703,5099.1,no
36,technician,married,university,no,yes,no,cellular,219,2,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
59,self-employed,married,university,no,yes,no,cellular,61,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
55,admin,divorced,university,no,yes,no,telephone,230,4,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,management,single,university,no,yes,no,cellular,400,3,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,technician,single,university,no,yes,no,telephone,226,3,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,management,married,university,no,yes,yes,cellular,229,4,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,technician,single,university,no,yes,no,cellular,326,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
37,admin,single,university,no,yes,no,cellular,261,1,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
50,management,married,university,no,yes,no,telephone,383,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,services,married,university,no,yes,no,cellular,135,1,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
59,admin,married,university,no,yes,no,telephone,47,2,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,admin,divorced,university,no,yes,no,telephone,259,2,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
51,admin,married,university,no,yes,no,cellular,139,5,nonexistent,-2.9,92.469,-33.6,0.921,5076.2,yes
30,admin,single,university,no,yes,no,cellular,873,8,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
34,management,single,university,no,yes,yes,cellular,125,2,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
